,Loading,Дата,"Работа, ч",energy_production
2473,2021-09Б,2022-01-27,0.0,0.0
2474,2021-09Б,2022-01-28,0.0,0.0
2475,2021-09Б,2022-01-29,0.0,0.0
2476,2021-09Б,2022-01-30,0.0,0.0
2477,2021-09Б,2022-01-31,0.0,0.0
2478,2021-09Б,2022-02-01,0.0,0.0
2479,2021-09Б,2022-02-02,0.0,0.0
2480,2021-09Б,2022-02-03,0.0,0.0
2481,2021-09Б,2022-02-04,0.0,0.0
2482,2021-09Б,2022-02-05,0.0,0.0
2483,2021-09Б,2022-02-06,0.0,0.0
2484,2021-09Б,2022-02-07,0.0,0.0
2485,2021-09Б,2022-02-08,0.0,0.0
2486,2021-09Б,2022-02-09,0.0,0.0
2487,2021-09Б,2022-02-10,0.0,0.0
2488,2021-09Б,2022-02-11,0.0,0.0
2489,2021-09Б,2022-02-12,0.0,0.0
2490,2021-09Б,2022-02-13,0.0,0.0
2491,2021-09Б,2022-02-14,0.0,0.0
2492,2021-09Б,2022-02-15,0.0,0.0
2493,2021-09Б,2022-02-16,0.0,0.0
2494,2021-09Б,2022-02-17,0.0,0.0
2495,2021-09Б,2022-02-18,0.0,0.0
2496,2021-09Б,2022-02-19,0.0,0.0
2497,2021-09Б,2022-02-20,0.0,0.0
2498,2021-09Б,2022-02-21,0.0,0.0
2499,2021-09Б,2022-02-22,0.0,0.0
2500,2021-09Б,2022-02-23,0.0,0.0
2501,2021-09Б,2022-02-24,0.0,0.0
2502,2021-09Б,2022-02-25,0.0,0.0
2503,2021-09Б,2022-02-26,0.0,0.0
2504,2021-09Б,2022-02-27,0.0,0.0
2505,2021-09Б,2022-02-28,0.0,0.0
2506,2021-09Б,2022-03-01,0.0,0.0
2507,2021-09Б,2022-03-02,0.0,0.0
2508,2021-09Б,2022-03-03,0.0,0.0
2509,2021-09Б,2022-03-04,0.0,0.0
2510,2021-09Б,2022-03-05,0.0,0.0
2511,2021-09Б,2022-03-06,0.0,0.0
2512,2021-09Б,2022-03-07,0.0,0.0
2513,2021-09Б,2022-03-08,0.0,0.0
2514,2021-09Б,2022-03-09,0.0,0.0
2515,2021-09Б,2022-03-10,0.0,0.0
2516,2021-09Б,2022-03-11,0.0,0.0
2517,2021-09Б,2022-03-12,0.0,0.0
2518,2021-09Б,2022-03-13,0.0,0.0
2519,2021-09Б,2022-03-14,0.0,0.0
2520,2021-09Б,2022-03-15,0.0,0.0
2521,2021-09Б,2022-03-16,0.0,0.0
2522,2021-09Б,2022-03-17,0.0,0.0
2523,2021-09Б,2022-03-18,0.0,0.0
2524,2021-09Б,2022-03-19,0.0,0.0
2525,2021-09Б,2022-03-20,0.0,0.0
2526,2021-09Б,2022-03-21,0.0,0.0
2527,2021-09Б,2022-03-22,0.0,0.0
2528,2021-09Б,2022-03-23,0.0,0.0
2529,2021-09Б,2022-03-24,0.0,0.0
2530,2021-09Б,2022-03-25,0.0,0.0
2531,2021-09Б,2022-03-26,0.0,0.0
2532,2021-09Б,2022-03-27,0.0,0.0
2533,2021-09Б,2022-03-28,0.0,0.0
2534,2021-09Б,2022-03-29,0.0,0.0
2535,2021-09Б,2022-03-30,0.0,0.0
2536,2021-09Б,2022-03-31,0.0,0.0
2537,2021-09Б,2022-04-01,0.0,0.0
2538,2021-09Б,2022-04-02,0.0,0.0
2539,2021-09Б,2022-04-03,0.0,0.0
2540,2021-09Б,2022-04-04,0.0,0.0
2541,2021-09Б,2022-04-05,12.0,59.539
2542,2021-09Б,2022-04-06,24.0,119.751
2543,2021-09Б,2022-04-07,24.0,118.191
2544,2021-09Б,2022-04-08,24.0,116.827
2545,2021-09Б,2022-04-09,24.0,117.496
2546,2021-09Б,2022-04-10,24.0,117.597
2547,2021-09Б,2022-04-11,24.0,118.312
2548,2021-09Б,2022-04-12,24.0,118.113
2549,2021-09Б,2022-04-13,24.0,118.242
2550,2021-09Б,2022-04-14,24.0,117.332
2551,2021-09Б,2022-04-15,24.0,116.738
2552,2021-09Б,2022-04-16,24.0,117.829
2553,2021-09Б,2022-04-17,24.0,117.57
2554,2021-09Б,2022-04-18,24.0,117.161
2555,2021-09Б,2022-04-19,24.0,116.49
2556,2021-09Б,2022-04-20,24.0,116.452
2557,2021-09Б,2022-04-21,24.0,118.834
2558,2021-09Б,2022-04-22,24.0,121.605
2559,2021-09Б,2022-04-23,24.0,121.333
2560,2021-09Б,2022-04-24,24.0,120.991
2561,2021-09Б,2022-04-25,24.0,120.351
2562,2021-09Б,2022-04-26,24.0,119.865
2563,2021-09Б,2022-04-27,24.0,121.245
2564,2021-09Б,2022-04-28,14.0,68.804
2565,2021-09Б,2022-04-29,0.0,0.0
2566,2021-09Б,2022-04-30,0.0,0.0
2567,2021-09Б,2022-05-01,0.0,0.0
2568,2021-09Б,2022-05-02,0.0,0.0
2569,2021-09Б,2022-05-03,0.0,0.0
2570,2021-09Б,2022-05-04,0.0,0.0
2571,2021-09Б,2022-05-05,0.0,0.0
2572,2021-09Б,2022-05-06,0.0,0.0
2573,2021-09Б,2022-05-07,0.0,0.0
2574,2021-09Б,2022-05-08,0.0,0.0
2575,2021-09Б,2022-05-09,0.0,0.0
2576,2021-09Б,2022-05-10,0.0,0.0
2577,2021-09Б,2022-05-11,0.0,0.0
2578,2021-09Б,2022-05-12,12.0,58.45
2579,2021-09Б,2022-05-13,24.0,118.035
2580,2021-09Б,2022-05-14,24.0,117.478
2581,2021-09Б,2022-05-15,24.0,117.331
2582,2021-09Б,2022-05-16,24.0,117.546
2583,2021-09Б,2022-05-17,24.0,117.026
2584,2021-09Б,2022-05-18,24.0,117.008
2585,2021-09Б,2022-05-19,24.0,116.555
2586,2021-09Б,2022-05-20,24.0,117.8779
2587,2021-09Б,2022-05-21,24.0,116.73479999999998
2588,2021-09Б,2022-05-22,24.0,117.27490000000002
2589,2021-09Б,2022-05-23,12.0,59.958099999999995
2590,2021-09Б,2022-05-24,0.0,0.0
2591,2021-09Б,2022-05-25,0.0,0.0
2592,2021-09Б,2022-05-26,0.0,0.0
2593,2021-09Б,2022-05-27,0.0,0.0
2594,2021-09Б,2022-05-28,0.0,0.0
2595,2021-09Б,2022-05-29,0.0,0.0
2596,2022-05,2022-05-30,12.0,35.506
2597,2022-05,2022-05-31,24.0,116.01
2598,2022-05,2022-06-01,18.0,85.958
2599,2022-05,2022-06-02,12.0,55.013
2600,2022-05,2022-06-03,24.0,116.094
2601,2022-05,2022-06-04,24.0,116.665
2602,2022-05,2022-06-05,24.0,116.405
2603,2022-05,2022-06-06,24.0,116.159
2604,2022-05,2022-06-07,24.0,116.503
2605,2022-05,2022-06-08,24.0,115.637
2606,2022-05,2022-06-09,24.0,114.067
2607,2022-05,2022-06-10,24.0,113.112
2608,2022-05,2022-06-11,24.0,113.431
2609,2022-05,2022-06-12,24.0,113.28
2610,2022-05,2022-06-13,24.0,113.018
2611,2022-05,2022-06-14,24.0,112.845
2612,2022-05,2022-06-15,24.0,114.64
2613,2022-05,2022-06-16,24.0,111.92
2614,2022-05,2022-06-17,24.0,113.64500000000001
2615,2022-05,2022-06-18,24.0,109.95120000000003
2616,2022-05,2022-06-19,11.0,53.50279999999999
2617,2022-05,2022-06-20,0.0,0.0
2618,2022-05,2022-06-21,0.0,0.0
2619,2022-05A,2022-06-22,12.0,51.833999999999996
2620,2022-05A,2022-06-23,24.0,113.37619999999998
2621,2022-05A,2022-06-24,24.0,112.26130000000002
2622,2022-05A,2022-06-25,24.0,111.32720000000002
2623,2022-05A,2022-06-26,24.0,110.87989999999999
2624,2022-05A,2022-06-27,24.0,111.0195
2625,2022-05A,2022-06-28,24.0,112.96460000000003
2626,2022-05A,2022-06-29,24.0,113.8319
2627,2022-05A,2022-06-30,24.0,113.107
2628,2022-05A,2022-07-01,14.0,59.361
2629,2022-05A,2022-07-02,0.0,0.0
2630,2022-05A,2022-07-03,0.0,0.0
2631,2022-05A,2022-07-04,0.0,0.0
2632,2022-05A,2022-07-05,0.0,0.0
2633,2022-05A,2022-07-06,0.0,0.0
2634,2022-05A,2022-07-07,0.0,0.0
2635,2022-05A,2022-07-08,0.0,0.0
2636,2022-05A,2022-07-09,0.0,0.0
2637,2022-05A,2022-07-10,0.0,0.0
2638,2022-05A,2022-07-11,0.0,0.0
2639,2022-05A,2022-07-12,0.0,0.0
2640,2022-05A,2022-07-13,0.0,0.0
2641,2022-05A,2022-07-14,0.0,0.0
2642,2022-05A,2022-07-15,0.0,0.0
2643,2022-05A,2022-07-16,0.0,0.0
2644,2022-05A,2022-07-17,0.0,0.0
2645,2022-05A,2022-07-18,0.0,0.0
2646,2022-05A,2022-07-19,0.0,0.0
2647,2022-05A,2022-07-20,0.0,0.0
2648,2022-05A,2022-07-21,0.0,0.0
2649,2022-05A,2022-07-22,0.0,0.0
2650,2022-05A,2022-07-23,0.0,0.0
2651,2022-05A,2022-07-24,0.0,0.0
2652,2022-05A,2022-07-25,0.0,0.0
2653,2022-05A,2022-07-26,0.0,0.0
2654,2022-05A,2022-07-27,0.0,0.0
2655,2022-05A,2022-07-28,0.0,0.0
2656,2022-05A,2022-07-29,0.0,0.0
2657,2022-05A,2022-07-30,0.0,0.0
2658,2022-05A,2022-07-31,0.0,0.0
2659,2022-05A,2022-08-01,0.0,0.0
2660,2022-05A,2022-08-02,0.0,0.0
2661,2022-05A,2022-08-03,0.0,0.0
2662,2022-05A,2022-08-04,0.0,0.0
2663,2022-05A,2022-08-05,0.0,0.0
2664,2022-05A,2022-08-06,0.0,0.0
2665,2022-05A,2022-08-07,0.0,0.0
2666,2022-05A,2022-08-08,0.0,0.0
2667,2022-05A,2022-08-09,0.0,0.0
2668,2022-05A,2022-08-10,0.0,0.0
2669,2022-05A,2022-08-11,0.0,0.0
2670,2022-05A,2022-08-12,0.0,0.0
2671,2022-05A,2022-08-13,0.0,0.0
2672,2022-05A,2022-08-14,0.0,0.0
2673,2022-05A,2022-08-15,0.0,0.0
2674,2022-05A,2022-08-16,0.0,0.0
2675,2022-05A,2022-08-17,0.0,0.0
2676,2022-05A,2022-08-18,0.0,0.0
2677,2022-05A,2022-08-19,0.0,0.0
2678,2022-05A,2022-08-20,0.0,0.0
2679,2022-05A,2022-08-21,0.0,0.0
2680,2022-05A,2022-08-22,0.0,0.0
2681,2022-05A,2022-08-23,0.0,0.0
2682,2022-05A,2022-08-24,0.0,0.0
2683,2022-05A,2022-08-25,0.0,0.0
2684,2022-05A,2022-08-26,0.0,0.0
2685,2022-05A,2022-08-27,0.0,0.0
2686,2022-05A,2022-08-28,0.0,0.0
2687,2022-05A,2022-08-29,0.0,0.0
2688,2022-05A,2022-08-30,0.0,0.0
2689,2022-05A,2022-08-31,0.0,0.0
2690,2022-05A,2022-09-01,0.0,0.0
2691,2022-05A,2022-09-02,0.0,0.0
2692,2022-05A,2022-09-03,0.0,0.0
2693,2022-05A,2022-09-04,0.0,0.0
2694,2022-05A,2022-09-05,0.0,0.0
2695,2022-05A,2022-09-06,0.0,0.0
2696,2022-05A,2022-09-07,0.0,0.0
2697,2022-05A,2022-09-08,0.0,0.0
2698,2022-05A,2022-09-09,0.0,0.0
2699,2022-05A,2022-09-10,0.0,0.0
2700,2022-05A,2022-09-11,0.0,0.0
2701,2022-05A,2022-09-12,0.0,0.0
2702,2022-05A,2022-09-13,0.0,0.0
2703,2022-05A,2022-09-14,0.0,0.0
2704,2022-05A,2022-09-15,0.0,0.0
2705,2022-05A,2022-09-16,0.0,0.0
2706,2022-05A,2022-09-17,0.0,0.0
2707,2022-05A,2022-09-18,0.0,0.0
2708,2022-05A,2022-09-19,0.0,0.0
2709,2022-05A,2022-09-20,0.0,0.0
2710,2022-05A,2022-09-21,0.0,0.0
2711,2022-05A,2022-09-22,0.0,0.0
2712,2022-05A,2022-09-23,0.0,0.0
2713,2022-05A,2022-09-24,0.0,0.0
2714,2022-05A,2022-09-25,0.0,0.0
2715,2022-05A,2022-09-26,0.0,0.0
2716,2022-05A,2022-09-27,11.0,48.569
2717,2022-05A,2022-09-28,24.0,113.529
2718,2022-05A,2022-09-29,24.0,114.18
2719,2022-05A,2022-09-30,13.0,62.58
2720,2022-05A,2022-10-01,0.0,0.0
2721,2022-05A,2022-10-02,0.0,0.0
2722,2022-05A,2022-10-03,0.0,0.0
2723,2022-05A,2022-10-04,0.0,0.0
2724,2022-05A,2022-10-05,0.0,0.0
2725,2022-05A,2022-10-06,0.0,0.0
2726,2022-05A,2022-10-07,0.0,0.0
2727,2022-05A,2022-10-08,0.0,0.0
2728,2022-05A,2022-10-09,0.0,0.0
2729,2022-05A,2022-10-10,0.0,0.0
2730,2022-05A,2022-10-11,0.0,0.0
2731,2022-05A,2022-10-12,0.0,0.0
2732,2022-05A,2022-10-13,0.0,0.0
2733,2022-05A,2022-10-14,0.0,0.0
2734,2022-05A,2022-10-15,0.0,0.0
2735,2022-05A,2022-10-16,0.0,0.0
2736,2022-05A,2022-10-17,0.0,0.0
2737,2022-05A,2022-10-18,0.0,0.0
2738,2022-05A,2022-10-19,0.0,0.0
2739,2022-05A,2022-10-20,0.0,0.0
2740,2022-05A,2022-10-21,0.0,0.0
2741,2022-05A,2022-10-22,0.0,0.0
2742,2022-05A,2022-10-23,0.0,0.0
2743,2022-05A,2022-10-24,0.0,0.0
2744,2022-05A,2022-10-25,0.0,0.0
2745,2022-05A,2022-10-26,0.0,0.0
2746,2022-05A,2022-10-27,0.0,0.0
2747,2022-05A,2022-10-28,0.0,0.0
2748,2022-05A,2022-10-29,0.0,0.0
2749,2022-05A,2022-10-30,0.0,0.0
2750,2022-05A,2022-10-31,0.0,0.0
2751,2022-05A,2022-11-01,0.0,0.0
2752,2022-05A,2022-11-02,0.0,0.0
2753,2022-05A,2022-11-03,0.0,0.0
2754,2022-05A,2022-11-04,0.0,0.0
2755,2022-05A,2022-11-05,0.0,0.0
2756,2022-05A,2022-11-06,0.0,0.0
2757,2022-05A,2022-11-07,0.0,0.0
2758,2022-05A,2022-11-08,0.0,0.0
2759,2022-05A,2022-11-09,0.0,0.0
2760,2022-05A,2022-11-10,0.0,0.0
2761,2022-05A,2022-11-11,0.0,0.0
2762,2022-05A,2022-11-12,0.0,0.0
2763,2022-05A,2022-11-13,0.0,0.0
2764,2022-10,2022-11-14,3.0,0.855
2765,2022-10,2022-11-15,11.0,49.826
2766,2022-10,2022-11-16,24.0,116.115
2767,2022-10,2022-11-17,24.0,116.552
2768,2022-10,2022-11-18,24.0,113.03999999999999
2769,2022-10,2022-11-19,24.0,113.03999999999999
2770,2022-10,2022-11-20,24.0,113.03999999999999
2771,2022-10,2022-11-21,24.0,113.03999999999999
2772,2022-10,2022-11-22,24.0,112.80000000000001
2773,2022-10,2022-11-23,24.0,113.03999999999999
2774,2022-10,2022-11-24,24.0,113.03999999999999
2775,2022-10,2022-11-25,24.0,113.03999999999999
2776,2022-10,2022-11-26,24.0,113.03999999999999
2777,2022-10,2022-11-27,24.0,113.03999999999999
2778,2022-10,2022-11-28,24.0,111.55199999999999
2779,2022-10,2022-11-29,24.0,111.40800000000002
2780,2022-10,2022-11-30,24.0,111.26400000000001
2781,2022-10,2022-12-01,24.0,111.16799999999999
2782,2022-10,2022-12-02,24.0,111.18411812181014
2783,2022-10,2022-12-03,24.0,111.06299881552916
2784,2022-10,2022-12-04,24.0,111.1131906570257
2785,2022-10,2022-12-05,24.0,110.9914489184154
2786,2022-10,2022-12-06,24.0,111.03011838270189
2787,2022-10,2022-12-07,24.0,111.00839563133954
2788,2022-10,2022-12-08,24.0,110.97561972332534
2789,2022-10,2022-12-09,24.0,110.97323847463635
2790,2022-10,2022-12-10,24.0,110.94912397645965
2791,2022-10,2022-12-11,24.0,111.04963561486443
2792,2022-10,2022-12-12,24.0,110.9157645856825
2793,2022-10,2022-12-13,24.0,110.91085313664223
2794,2022-10,2022-12-14,24.0,110.87274859321593
2795,2022-10,2022-12-15,24.0,110.70124239331267
2796,2022-10,2022-12-16,24.0,111.32748021702412
2797,2022-10,2022-12-17,24.0,111.3067657421337
2798,2022-10,2022-12-18,24.0,110.57963134875534
2799,2022-10,2022-12-19,24.0,110.54344035492724
2800,2022-10,2022-12-20,24.0,110.69832345803067
2801,2022-10,2022-12-21,24.0,111.16180169385302
2802,2022-10,2022-12-22,24.0,111.12
2803,2022-10,2022-12-23,11.0,49.081999999999994
2804,2022-10,2022-12-24,0.0,0.0
2805,2022-10,2022-12-25,0.0,0.0
2806,2022-10,2022-12-26,0.0,0.0
2807,2022-10,2022-12-27,0.0,0.0
2808,2022-10,2022-12-28,0.0,0.0
2809,2022-10,2022-12-29,0.0,0.0
2810,2022-10,2022-12-30,0.0,0.0
2811,2022-10,2022-12-31,0.0,0.0
2812,2022-10,2023-01-01,0.0,0.0
2813,2022-10,2023-01-02,0.0,0.0
2814,2022-10,2023-01-03,0.0,0.0
2815,2022-10,2023-01-04,0.0,0.0
2816,2022-10,2023-01-05,0.0,0.0
2817,2022-10,2023-01-06,0.0,0.0
2818,2022-10,2023-01-07,0.0,0.0
2819,2022-10,2023-01-08,0.0,0.0
2820,2022-10,2023-01-09,0.0,0.0
2821,2022-10,2023-01-10,0.0,0.0
2822,2022-10,2023-01-11,0.0,0.0
2823,2022-10,2023-01-12,0.0,0.0
2824,2022-10,2023-01-13,0.0,0.0
2825,2022-10,2023-01-14,0.0,0.0
2826,2022-10,2023-01-15,0.0,0.0
2827,2022-10,2023-01-16,0.0,0.0
2828,2022-10,2023-01-17,0.0,0.0
2829,2022-10,2023-01-18,0.0,0.0
2830,2022-10,2023-01-19,0.0,0.0
2831,2022-10,2023-01-20,0.0,0.0
2832,2022-10,2023-01-21,0.0,0.0
2833,2022-10,2023-01-22,0.0,0.0
2834,2022-10,2023-01-23,0.0,0.0
2835,2022-10,2023-01-24,0.0,0.0
2836,2022-10,2023-01-25,0.0,0.0
2837,2022-10,2023-01-26,0.0,0.0
2838,2022-10,2023-01-27,0.0,0.0
2839,2022-10,2023-01-28,0.0,0.0
2840,2022-10,2023-01-29,0.0,0.0
2841,2023-01,2023-01-30,6.0,27.31046141317475
2842,2023-01,2023-01-31,24.0,114.86159834031548
2843,2023-01,2023-02-01,24.0,111.39782328616518
2844,2023-01,2023-02-02,24.0,110.37306004092893
2845,2023-01,2023-02-03,24.0,110.19437783984898
2846,2023-01,2023-02-04,24.0,109.90980348291248
2847,2023-01,2023-02-05,24.0,110.09534050339272
2848,2023-01,2023-02-06,24.0,109.09648252350902
2849,2023-01,2023-02-07,24.0,108.68130114148778
2850,2023-01,2023-02-08,24.0,108.73667570966907
2851,2023-01,2023-02-09,24.0,108.80877363935437
2852,2023-01,2023-02-10,24.0,108.67439809156963
2853,2023-01,2023-02-11,24.0,108.52315327355343
2854,2023-01,2023-02-12,24.0,108.44566569761167
2855,2023-01,2023-02-13,10.0,42.01868518708839
2856,2023-01,2023-02-14,0.0,0.0
2857,2023-01,2023-02-15,0.0,0.0
2858,2023-01,2023-02-16,0.0,0.0
2859,2023-01,2023-02-17,0.0,0.0
2860,2023-01,2023-02-18,0.0,0.0
2861,2023-01,2023-02-19,0.0,0.0
2862,2023-01,2023-02-20,0.0,0.0
2863,2023-01,2023-02-21,0.0,0.0
2864,2023-01,2023-02-22,0.0,0.0
2865,2023-01,2023-02-23,0.0,0.0
2866,2023-01,2023-02-24,0.0,0.0
2867,2023-01,2023-02-25,0.0,0.0
2868,2023-01,2023-02-26,0.0,0.0
2869,2023-01,2023-02-27,11.0,45.55394834602711
2870,2023-01,2023-02-28,24.0,107.68729390409354
2871,2023-01,2023-03-01,24.0,107.77548698137736
2872,2023-01,2023-03-02,24.0,107.77234165174042
2873,2023-01,2023-03-03,24.0,107.90786925467006
2874,2023-01,2023-03-04,24.0,104.5249138662266
2875,2023-01,2023-03-05,24.0,107.79660753592728
2876,2023-01,2023-03-06,13.0,47.965676283187456
2877,2023-01,2023-03-07,0.0,0.0
2878,2023-01,2023-03-08,0.0,0.0
2879,2023-01,2023-03-09,0.0,0.0
2880,2023-01,2023-03-10,0.0,0.0
2881,2023-01,2023-03-11,0.0,0.0
2882,2023-01,2023-03-12,0.0,0.0
2883,2023-01,2023-03-13,12.0,50.34521397269674
2884,2023-01,2023-03-14,24.0,108.325695251394
2885,2023-01,2023-03-15,24.0,109.46998208786107
2886,2023-01,2023-03-16,24.0,109.58320832536128
2887,2023-01,2023-03-17,24.0,109.45181394087676
2888,2023-01,2023-03-18,24.0,109.45664049203396
2889,2023-01,2023-03-19,24.0,109.34289376052283
2890,2023-01,2023-03-20,24.0,109.356289977031
2891,2023-01,2023-03-21,24.0,109.29406850108009
2892,2023-01,2023-03-22,24.0,109.2994257400801
2893,2023-01,2023-03-23,24.0,109.23915311177196
2894,2023-01,2023-03-24,24.0,109.26146406244628
2895,2023-01,2023-03-25,24.0,109.1732107350519
2896,2023-01,2023-03-26,24.0,109.16811016760892
2897,2023-01,2023-03-27,24.0,109.07499803394768
2898,2023-01,2023-03-28,24.0,110.73323276768804
2899,2023-01,2023-03-29,24.0,111.6820977618695
2900,2023-01,2023-03-30,24.0,111.45563965743955
2901,2023-01,2023-03-31,24.0,111.18602391192437
2902,2023-01,2023-04-01,24.0,111.40699453974159
2903,2023-01,2023-04-02,24.0,111.54139990828808
2904,2023-01,2023-04-03,24.0,111.64948465087124
2905,2023-01,2023-04-04,24.0,111.7200755670581
2906,2023-01,2023-04-05,24.0,109.71611778712163
2907,2023-01,2023-04-06,24.0,111.31719950939114
2908,2023-01,2023-04-07,24.0,111.28944429177938
2909,2023-01,2023-04-08,24.0,111.27677305450592
2910,2023-01,2023-04-09,24.0,111.2763922312059
2911,2023-01,2023-04-10,10.0,44.44633783766975
2912,2023-01,2023-04-11,0.0,0.0
2913,2023-01,2023-04-12,0.0,0.0
2914,2023-01,2023-04-13,0.0,0.0
2915,2023-01,2023-04-14,0.0,0.0
2916,2023-01,2023-04-15,0.0,0.0
2917,2023-01,2023-04-16,0.0,0.0
2918,2023-01,2023-04-17,0.0,0.0
2919,2023-01,2023-04-18,0.0,0.0
2920,2023-04,2023-04-19,6.0,26.776616231759853
2921,2023-04,2023-04-20,24.0,120.09889484309542
2922,2023-04,2023-04-21,24.0,139.11614304759513
2923,2023-04,2023-04-22,24.0,139.16594602757965
2924,2023-04,2023-04-23,24.0,139.08625684719468
2925,2023-04,2023-04-24,24.0,139.10207186792883
2926,2023-04,2023-04-25,24.0,139.03154350061823
2927,2023-04,2023-04-26,24.0,139.00327967301268
2928,2023-04,2023-04-27,24.0,138.86567907807213
2929,2023-04,2023-04-28,24.0,138.92125952972486
2930,2023-04,2023-04-29,24.0,138.82686102093578
2931,2023-04,2023-04-30,24.0,138.80268662266457
2932,2023-04,2023-05-01,24.0,138.7432288466779
2933,2023-04,2023-05-02,24.0,143.6544768013224
2934,2023-04,2023-05-03,24.0,146.30123968967575
2935,2023-04,2023-05-04,24.0,146.27022608208134
2936,2023-04,2023-05-05,24.0,146.32146269895622
2937,2023-04,2023-05-06,24.0,146.29802939051348
2938,2023-04,2023-05-07,24.0,146.29568081425705
2939,2023-04,2023-05-08,24.0,146.22329861643874
2940,2023-04,2023-05-09,24.0,146.21913795564004
2941,2023-04,2023-05-10,24.0,146.0270598448361
2942,2023-04,2023-05-11,24.0,146.0733048979517
2943,2023-04,2023-05-12,24.0,146.11831886797248
2944,2023-04,2023-05-13,24.0,146.00702422557313
2945,2023-04,2023-05-14,24.0,145.89065414868523
2946,2023-04,2023-05-15,24.0,145.86071154526616
2947,2023-04,2023-05-16,24.0,145.88241786532188
2948,2023-04,2023-05-17,24.0,145.82118577394965
2949,2023-04,2023-05-18,24.0,145.80207221051725
2950,2023-04,2023-05-19,24.0,145.74790950881425
2951,2023-04,2023-05-20,24.0,145.60001314399983
2952,2023-04,2023-05-21,24.0,145.5281715626016
2953,2023-04,2023-05-22,9.0,50.167792005029675
2954,2023-04,2023-05-23,0.0,0.0
2955,2023-04,2023-05-24,0.0,0.0
2956,2023-04,2023-05-25,0.0,0.0
2957,2023-05,2023-05-26,14.0,73.13902126825673
2958,2023-05,2023-05-27,24.0,125.48476116027594
2959,2023-05,2023-05-28,24.0,125.5266097987743
2960,2023-05,2023-05-29,24.0,134.18238404002696
2961,2023-05,2023-05-30,24.0,149.1651951221885
2962,2023-05,2023-05-31,24.0,149.1380815784383
2963,2023-05,2023-06-01,24.0,149.15375514299018
2964,2023-05,2023-06-02,24.0,149.0999450120617
2965,2023-05,2023-06-03,24.0,149.08095723592055
2966,2023-05,2023-06-04,24.0,148.9597707519447
2967,2023-05,2023-06-05,12.0,74.46736582195115
2968,2023-05,2023-06-06,0.0,0.0
2969,2023-05,2023-06-07,12.0,73.0453129027697
2970,2023-05,2023-06-08,24.0,148.8466355989063
2971,2023-05,2023-06-09,24.0,148.9103449712602
2972,2023-05,2023-06-10,24.0,148.87972861456063
2973,2023-05,2023-06-11,24.0,148.80569427062466
2974,2023-05,2023-06-12,24.0,148.80003000382982
2975,2023-05,2023-06-13,24.0,148.7345659938411
2976,2023-05,2023-06-14,24.0,148.5669977734745
2977,2023-05,2023-06-15,24.0,148.5490924433268
2978,2023-05,2023-06-16,24.0,148.56711794524674
2979,2023-05,2023-06-17,24.0,148.51472365832058
2980,2023-05,2023-06-18,24.0,148.5265593089373
2981,2023-05,2023-06-19,24.0,148.4358673353732
2982,2023-05,2023-06-20,24.0,148.43951189230754
2983,2023-05,2023-06-21,24.0,148.3267365827104
2984,2023-05,2023-06-22,24.0,148.34592014700445
2985,2023-05,2023-06-23,24.0,148.27275981015572
2986,2023-05,2023-06-24,24.0,148.29407909545614
2987,2023-05,2023-06-25,24.0,148.20886815126326
2988,2023-05,2023-06-26,24.0,148.2116231542961
2989,2023-05,2023-06-27,24.0,148.16546437756205
2990,2023-05,2023-06-28,24.0,148.0744044040348
2991,2023-05,2023-06-29,24.0,148.06782341816762
2992,2023-05,2023-06-30,24.0,148.07537762465253
2993,2023-05,2023-07-01,24.0,147.94784508710705
2994,2023-05,2023-07-02,11.0,67.81867170760998
2995,2023-05,2023-07-03,0.0,0.0
2996,2023-05,2023-07-04,0.0,0.0
2997,2023-05,2023-07-05,0.0,0.0
2998,2023-05,2023-07-06,0.0,0.0
2999,2023-05,2023-07-07,0.0,0.0
3000,2023-05,2023-07-08,0.0,0.0
3001,2023-05,2023-07-09,0.0,0.0
3002,2023-05,2023-07-10,0.0,0.0
3003,2023-05,2023-07-11,0.0,0.0
3004,2023-05,2023-07-12,0.0,0.0
3005,2023-05,2023-07-13,0.0,0.0
3006,2023-05,2023-07-14,0.0,0.0
3007,2023-05,2023-07-15,0.0,0.0
3008,2023-05,2023-07-16,0.0,0.0
3009,2023-05,2023-07-17,0.0,0.0
3010,2023-05,2023-07-18,0.0,0.0
3011,2023-05,2023-07-19,0.0,0.0
3012,2023-05,2023-07-20,0.0,0.0
3013,2023-05,2023-07-21,0.0,0.0
3014,2023-05,2023-07-22,0.0,0.0
3015,2023-05,2023-07-23,0.0,0.0
3016,2023-05,2023-07-24,0.0,0.0
3017,2023-05,2023-07-25,0.0,0.0
3018,2023-05,2023-07-26,0.0,0.0
3019,2023-05,2023-07-27,0.0,0.0
3020,2023-05,2023-07-28,0.0,0.0
3021,2023-05,2023-07-29,0.0,0.0
3022,2023-05,2023-07-30,0.0,0.0
3023,2023-05,2023-07-31,0.0,0.0
3024,2023-05,2023-08-01,0.0,0.0
3025,2023-05,2023-08-02,0.0,0.0
3026,2023-05,2023-08-03,0.0,0.0
3027,2023-05,2023-08-04,0.0,0.0
3028,2023-05,2023-08-05,0.0,0.0
3029,2023-05,2023-08-06,0.0,0.0
3030,2023-05,2023-08-07,0.0,0.0
3031,2023-05,2023-08-08,0.0,0.0
3032,2023-05,2023-08-09,0.0,0.0
3033,2023-05,2023-08-10,0.0,0.0
